Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
ἔχοντες,ἔχω,present,active,participle,—,plural,Philippians 1:30,τὸν αὐτὸν ἀγῶνα,", οἷον εἴδετε ἐν ἐμοὶ καὶ νῦν ἀκούετε ἐν ἐμοί."
ἔχοντες,ἔχω,present,active,participle,—,plural,Philippians 2:2,"πληρώσατέ μου τὴν χαρὰν ἵνα τὸ αὐτὸ φρονῆτε, τὴν αὐτὴν ἀγάπην",", σύμψυχοι, τὸ ἓν φρονοῦντες,"
ἔχοντες,ἔχω,present,active,participle,—,plural,1 Thessalonians 4:13,"Οὐ θέλομεν δὲ ὑμᾶς ἀγνοεῖν, ἀδελφοί, περὶ τῶν κοιμωμένων, ἵνα μὴ λυπῆσθε καθὼς καὶ οἱ λοιποὶ οἱ μὴ",ἐλπίδα.
ἔχοντες,ἔχω,present,active,participle,—,plural,1 Timothy 6:2,οἱ δὲ πιστοὺς,"δεσπότας μὴ καταφρονείτωσαν, ὅτι ἀδελφοί εἰσιν, ἀλλὰ μᾶλλον δουλευέτωσαν, ὅτι πιστοί εἰσιν καὶ"
ἔχοντες,ἔχω,present,active,participle,—,plural,1 Timothy 6:8,—,"δὲ διατροφὰς καὶ σκεπάσματα,      τούτοις ἀρκεσθησόμεθα."
ἔχοντες,ἔχω,present,active,participle,—,plural,2 Timothy 3:5,—,μόρφωσιν εὐσεβείας τὴν δὲ δύναμιν αὐτῆς ἠρνημένοι· καὶ τούτους ἀποτρέπου.
ἔχοντες,ἔχω,present,active,participle,—,plural,Hebrews 12:1,Τοιγαροῦν καὶ ἡμεῖς τοσοῦτον,"περικείμενον ἡμῖν νέφος μαρτύρων, ὄγκον ἀποθέμενοι πάντα καὶ τὴν εὐπερίστατον ἁμαρτίαν, διʼ ὑπομονῆς"
ἔχοντες,ἔχω,present,active,participle,—,plural,1 Peter 2:12,τὴν ἀναστροφὴν ὑμῶν ἐν τοῖς ἔθνεσιν,"καλήν, ἵνα ἐν ᾧ καταλαλοῦσιν ὑμῶν ὡς κακοποιῶν ἐκ τῶν καλῶν  ἔργων ἐποπτεύοντες"
ἔχοντες,ἔχω,present,active,participle,—,plural,1 Peter 2:16,ὡς ἐλεύθεροι καὶ μὴ ὡς ἐπικάλυμμα,τῆς κακίας τὴν ἐλευθερίαν ἀλλʼ ὡς θεοῦ δοῦλοι.
ἔχοντες,ἔχω,present,active,participle,—,plural,1 Peter 3:16,"ἀλλὰ μετὰ πραΰτητος καὶ φόβου, συνείδησιν","ἀγαθήν, ἵνα ἐν ᾧ καταλαλεῖσθε καταισχυνθῶσιν οἱ ἐπηρεάζοντες ὑμῶν τὴν ἀγαθὴν ἐν Χριστῷ ἀναστροφήν."
ἔχοντες,ἔχω,present,active,participle,—,plural,1 Peter 4:8,πρὸ πάντων  τὴν εἰς ἑαυτοὺς ἀγάπην ἐκτενῆ,", ὅτι ἀγάπη καλύπτει πλῆθος ἁμαρτιῶν,"
ἔχοντες,ἔχω,present,active,participle,—,plural,2 Peter 2:14,ὀφθαλμοὺς,"μεστοὺς μοιχαλίδος καὶ ἀκαταπαύστους ἁμαρτίας, δελεάζοντες ψυχὰς ἀστηρίκτους, καρδίαν γεγυμνασμένην πλεονεξίας ἔχοντες, κατάρας τέκνα."
ἔχοντες,ἔχω,present,active,participle,—,plural,2 Peter 2:14,"ὀφθαλμοὺς ἔχοντες μεστοὺς μοιχαλίδος καὶ ἀκαταπαύστους ἁμαρτίας, δελεάζοντες ψυχὰς ἀστηρίκτους, καρδίαν γεγυμνασμένην πλεονεξίας",", κατάρας τέκνα."
ἔχοντες,ἔχω,present,active,participle,—,plural,Jude 19,"Οὗτοί εἰσιν οἱ ἀποδιορίζοντες, ψυχικοί, πνεῦμα μὴ",.
ἔχοντες,ἔχω,present,active,participle,—,plural,Revelation 5:8,"Καὶ ὅτε ἔλαβεν τὸ βιβλίον, τὰ τέσσαρα ζῷα καὶ οἱ εἴκοσι τέσσαρες πρεσβύτεροι ἔπεσαν ἐνώπιον τοῦ ἀρνίου","ἕκαστος κιθάραν καὶ φιάλας χρυσᾶς γεμούσας θυμιαμάτων, αἵ εἰσιν αἱ προσευχαὶ τῶν ἁγίων,"
ἔχοντες,ἔχω,present,active,participle,—,plural,Revelation 8:6,Καὶ οἱ ἑπτὰ ἄγγελοι οἱ,τὰς ἑπτὰ σάλπιγγας ἡτοίμασαν αὐτοὺς ἵνα σαλπίσωσιν.  Καὶ
ἔχοντες,ἔχω,present,active,participle,—,plural,Revelation 15:6,καὶ ἐξῆλθον οἱ ἑπτὰ ἄγγελοι [οἱ],τὰς ἑπτὰ πληγὰς ἐκ τοῦ ναοῦ ἐνδεδυμένοι λίνον καθαρὸν λαμπρὸν καὶ περιεζωσμένοι περὶ τὰ στήθη ζώνας χρυσᾶς.
ἔχοντες,ἔχω,present,active,participle,—,plural,Revelation 18:19,"λέγοντες·      οὐαὶ οὐαί, ἡ πόλις ἡ μεγάλη,        ἐν ᾗ ἐπλούτησαν πάντες οἱ","τὰ πλοῖα ἐν τῇ θαλάσσῃ ἐκ τῆς τιμιότητος αὐτῆς,      ὅτι μιᾷ ὥρᾳ ἠρημώθη."
ἔχοντα,ἔχω,present,active,participle,—,"singular, plural",Matthew 18:8,εἰς τὴν ζωὴν κυλλὸν ἢ χωλὸν ἢ δύο χεῖρας ἢ δύο πόδας,βληθῆναι εἰς τὸ πῦρ τὸ αἰώνιον.
ἔχοντα,ἔχω,present,active,participle,—,"singular, plural",Matthew 18:9,σοῦ· καλόν σοί ἐστιν μονόφθαλμον εἰς τὴν ζωὴν εἰσελθεῖν ἢ δύο ὀφθαλμοὺς,βληθῆναι εἰς τὴν γέενναν τοῦ πυρός.
ἔχοντα,ἔχω,present,active,participle,—,singular,1 John 3:17,ὃς δʼ ἂν ἔχῃ τὸν βίον τοῦ κόσμου καὶ θεωρῇ τὸν ἀδελφὸν αὐτοῦ χρείαν,"καὶ κλείσῃ τὰ σπλάγχνα αὐτοῦ ἀπʼ αὐτοῦ, πῶς ἡ ἀγάπη τοῦ θεοῦ μένει ἐν αὐτῷ;"
ἔχοντας,ἔχω,present,active,participle,—,plural,Matthew 4:24,Καὶ ἀπῆλθεν ἡ ἀκοὴ αὐτοῦ εἰς ὅλην τὴν Συρίαν· καὶ προσήνεγκαν αὐτῷ πάντας τοὺς κακῶς,"ποικίλαις νόσοις καὶ βασάνοις συνεχομένους [καὶ] δαιμονιζομένους καὶ σεληνιαζομένους καὶ παραλυτικούς, καὶ ἐθεράπευσεν αὐτούς."
ἔχοντας,ἔχω,present,active,participle,—,plural,Matthew 8:16,Ὀψίας δὲ γενομένης προσήνεγκαν αὐτῷ δαιμονιζομένους πολλούς· καὶ ἐξέβαλεν τὰ πνεύματα λόγῳ καὶ πάντας τοὺς κακῶς,"ἐθεράπευσεν,"
ἔχοντας,ἔχω,present,active,participle,—,plural,Matthew 14:35,ἀπέστειλαν εἰς ὅλην τὴν περίχωρον ἐκείνην καὶ προσήνεγκαν αὐτῷ πάντας τοὺς κακῶς,*
ἔχοντας,ἔχω,present,active,participle,—,plural,Mark 1:32,"Ὀψίας δὲ γενομένης, ὅτε ἔδυ ὁ ἥλιος, ἔφερον πρὸς αὐτὸν πάντας τοὺς κακῶς",καὶ τοὺς δαιμονιζομένους·
ἔχοντας,ἔχω,present,active,participle,—,plural,Mark 1:34,καὶ ἐθεράπευσεν πολλοὺς κακῶς,"ποικίλαις νόσοις  καὶ δαιμόνια πολλὰ ἐξέβαλεν καὶ οὐκ ἤφιεν λαλεῖν τὰ δαιμόνια, ὅτι ᾔδεισαν αὐτόν."
ἔχοντας,ἔχω,present,active,participle,—,plural,Mark 6:55,περιέδραμον ὅλην τὴν χώραν ἐκείνην καὶ ἤρξαντο ἐπὶ τοῖς κραβάττοις  τοὺς κακῶς,περιφέρειν ὅπου ἤκουον ὅτι ἐστίν.
ἔχοντας,ἔχω,present,active,participle,—,plural,Luke 9:11,"ἀποδεξάμενος αὐτοὺς ἐλάλει αὐτοῖς περὶ τῆς βασιλείας τοῦ θεοῦ, καὶ τοὺς χρείαν",θεραπείας  ἰᾶτο.
ἔχοντας,ἔχω,present,active,participle,—,plural,Acts 11:3,λέγοντες ὅτι εἰσῆλθες πρὸς ἄνδρας ἀκροβυστίαν,καὶ συνέφαγες αὐτοῖς.
ἔχοντας,ἔχω,present,active,participle,—,plural,Acts 19:13,Ἐπεχείρησαν δέ τινες καὶ τῶν περιερχομένων Ἰουδαίων ἐξορκιστῶν ὀνομάζειν ἐπὶ τοὺς,τὰ πνεύματα τὰ πονηρὰ τὸ ὄνομα τοῦ κυρίου Ἰησοῦ λέγοντες· ὁρκίζω ὑμᾶς τὸν Ἰησοῦν ὃν Παῦλος κηρύσσει.
ἔχοντας,ἔχω,present,active,participle,—,plural,1 Corinthians 11:22,"καὶ πίνειν; ἢ τῆς ἐκκλησίας τοῦ θεοῦ καταφρονεῖτε, καὶ καταισχύνετε τοὺς μὴ",; τί εἴπω ὑμῖν; ἐπαινέσω ὑμᾶς; ἐν τούτῳ οὐκ ἐπαινῶ.
ἔχοντας,ἔχω,present,active,participle,—,plural,1 Timothy 3:9,—,τὸ μυστήριον τῆς πίστεως ἐν καθαρᾷ συνειδήσει.
ἔχοντας,ἔχω,present,active,participle,—,plural,Hebrews 7:28,ὁ νόμος γὰρ ἀνθρώπους καθίστησιν ἀρχιερεῖς,"ἀσθένειαν, ὁ λόγος δὲ τῆς ὁρκωμοσίας τῆς μετὰ τὸν νόμον υἱὸν εἰς τὸν αἰῶνα τετελειωμένον."
ἔχοντας,ἔχω,present,active,participle,—,plural,Revelation 9:17,"Καὶ οὕτως εἶδον τοὺς ἵππους ἐν τῇ ὁράσει καὶ τοὺς καθημένους ἐπʼ αὐτῶν,","θώρακας πυρίνους καὶ ὑακινθίνους καὶ θειώδεις, καὶ αἱ κεφαλαὶ τῶν ἵππων ὡς κεφαλαὶ"
ἔχοντας,ἔχω,present,active,participle,—,plural,Revelation 15:1,"Καὶ εἶδον ἄλλο σημεῖον ἐν τῷ οὐρανῷ μέγα καὶ θαυμαστόν, ἀγγέλους ἑπτὰ","πληγὰς ἑπτὰ τὰς ἐσχάτας, ὅτι ἐν αὐταῖς ἐτελέσθη ὁ θυμὸς τοῦ θεοῦ."
ἔχοντας,ἔχω,present,active,participle,—,plural,Revelation 15:2,ἐκ τοῦ ἀριθμοῦ τοῦ ὀνόματος αὐτοῦ ἑστῶτας ἐπὶ τὴν θάλασσαν τὴν ὑαλίνην,κιθάρας  τοῦ θεοῦ.
ἔχοντας,ἔχω,present,active,participle,—,plural,Revelation 16:2,"τὴν γῆν, καὶ ἐγένετο ἕλκος κακὸν καὶ πονηρὸν ἐπὶ τοὺς ἀνθρώπους τοὺς",τὸ χάραγμα τοῦ θηρίου καὶ τοὺς προσκυνοῦντας τῇ εἰκόνι αὐτοῦ.
ἔχοντα,ἔχω,present,active,participle,—,plural,Matthew 9:36,"Ἰδὼν δὲ τοὺς ὄχλους  ἐσπλαγχνίσθη περὶ αὐτῶν, ὅτι ἦσαν ἐσκυλμένοι καὶ ἐρριμμένοι ὡσεὶ πρόβατα μὴ",ποιμένα.
ἔχοντα,ἔχω,present,active,participle,—,plural,Mark 6:34,"Καὶ ἐξελθὼν εἶδεν πολὺν ὄχλον καὶ ἐσπλαγχνίσθη ἐπʼ αὐτούς, ὅτι ἦσαν ὡς πρόβατα μὴ","ποιμένα, καὶ ἤρξατο διδάσκειν αὐτοὺς πολλά."
ἔχοντα,ἔχω,present,active,participle,—,singular,Mark 9:17,"Καὶ ἀπεκρίθη αὐτῷ εἷς ἐκ τοῦ ὄχλου· διδάσκαλε, ἤνεγκα τὸν υἱόν μου πρὸς σέ,",πνεῦμα ἄλαλον·
ἔχοντα,ἔχω,present,active,participle,—,singular,Mark 9:43,καλόν ἐστίν σε κυλλὸν εἰσελθεῖν εἰς τὴν ζωὴν ἢ τὰς δύο χεῖρας,"ἀπελθεῖν εἰς τὴν γέενναν, εἰς τὸ πῦρ τὸ ἄσβεστον."
ἔχοντα,ἔχω,present,active,participle,—,singular,Mark 9:45,καλόν ἐστίν σε εἰσελθεῖν εἰς τὴν ζωὴν χωλὸν ἢ τοὺς δύο πόδας,βληθῆναι εἰς τὴν γέενναν.
ἔχοντα,ἔχω,present,active,participle,—,singular,Mark 9:47,σέ ἐστιν μονόφθαλμον εἰσελθεῖν εἰς τὴν βασιλείαν τοῦ θεοῦ ἢ δύο ὀφθαλμοὺς,"βληθῆναι εἰς τὴν γέενναν ,"
ἔχοντα,ἔχω,present,active,participle,—,singular,Luke 12:5,ὑποδείξω δὲ ὑμῖν τίνα φοβηθῆτε· φοβήθητε τὸν μετὰ τὸ ἀποκτεῖναι,"ἐξουσίαν ἐμβαλεῖν εἰς τὴν γέενναν. ναὶ λέγω ὑμῖν, τοῦτον φοβήθητε."
ἔχοντα,ἔχω,present,active,participle,—,singular,Luke 24:39,"καὶ ἴδετε, ὅτι πνεῦμα σάρκα καὶ ὀστέα οὐκ ἔχει καθὼς ἐμὲ θεωρεῖτε",.
ἔχοντα,ἔχω,present,active,participle,—,singular,John 11:17,Ἐλθὼν οὖν ὁ Ἰησοῦς  εὗρεν αὐτὸν τέσσαρας ἤδη ἡμέρας,ἐν τῷ μνημείῳ.
ἔχοντα,ἔχω,present,active,participle,—,singular,Acts 23:29,"ὃν εὗρον ἐγκαλούμενον περὶ ζητημάτων τοῦ νόμου αὐτῶν, μηδὲν δὲ ἄξιον θανάτου ἢ δεσμῶν",ἔγκλημα.
ἔχοντα,ἔχω,present,active,participle,—,singular,Acts 27:39,"Ὅτε δὲ ἡμέρα ἐγένετο, τὴν γῆν οὐκ ἐπεγίνωσκον, κόλπον δέ τινα κατενόουν",αἰγιαλὸν εἰς ὃν ἐβουλεύοντο εἰ δύναιντο ἐξῶσαι τὸ πλοῖον.
ἔχοντα,ἔχω,present,active,participle,—,plural,Romans 2:14,ὅταν γὰρ ἔθνη τὰ μὴ νόμον,"φύσει τὰ τοῦ νόμου ποιῶσιν, οὗτοι νόμον μὴ ἔχοντες ἑαυτοῖς εἰσιν νόμος·"
ἔχοντα,ἔχω,present,active,participle,—,singular,Romans 2:20,"παιδευτὴν ἀφρόνων, διδάσκαλον νηπίων,",τὴν μόρφωσιν τῆς γνώσεως καὶ τῆς ἀληθείας ἐν τῷ νόμῳ·
ἔχοντα,ἔχω,present,active,participle,—,singular,1 Corinthians 8:10,ἐὰν γάρ τις ἴδῃ σὲ τὸν,"γνῶσιν ἐν εἰδωλείῳ κατακείμενον, οὐχὶ ἡ συνείδησις αὐτοῦ ἀσθενοῦς ὄντος οἰκοδομηθήσεται εἰς τὸ τὰ εἰδωλόθυτα ἐσθίειν;"
ἔχοντα,ἔχω,present,active,participle,—,plural,Colossians 2:23,ἅτινά ἐστιν λόγον μὲν,"σοφίας ἐν ἐθελοθρησκίᾳ καὶ ταπεινοφροσύνῃ  [καὶ] ἀφειδίᾳ σώματος, οὐκ ἐν τιμῇ τινι πρὸς πλησμονὴν τῆς σαρκός."
ἔχοντα,ἔχω,present,active,participle,—,singular,1 Timothy 3:4,"τοῦ ἰδίου οἴκου καλῶς προϊστάμενον, τέκνα","ἐν ὑποταγῇ, μετὰ πάσης σεμνότητος"
ἔχοντα,ἔχω,present,active,participle,—,plural,1 Timothy 5:25,"ὡσαύτως  καὶ τὰ ἔργα τὰ καλὰ πρόδηλα, καὶ τὰ ἄλλως",κρυβῆναι οὐ δύνανται.
ἔχοντα,ἔχω,present,active,participle,—,singular,Hebrews 2:14,"παραπλησίως μετέσχεν τῶν αὐτῶν, ἵνα διὰ τοῦ θανάτου καταργήσῃ τὸν τὸ κράτος","τοῦ θανάτου, τοῦτʼ ἔστιν τὸν διάβολον,"
ἔχοντα,ἔχω,present,active,participle,—,singular,Hebrews 7:6,ὁ δὲ μὴ γενεαλογούμενος ἐξ αὐτῶν δεδεκάτωκεν  Ἀβραὰμ καὶ τὸν,τὰς ἐπαγγελίας εὐλόγηκεν.
ἔχοντα,ἔχω,present,active,participle,—,singular,Revelation 7:2,Καὶ εἶδον ἄλλον ἄγγελον ἀναβαίνοντα ἀπὸ ἀνατολῆς ἡλίου,"σφραγῖδα θεοῦ ζῶντος, καὶ ἔκραξεν φωνῇ μεγάλῃ τοῖς τέσσαρσιν ἀγγέλοις οἷς ἐδόθη αὐτοῖς"
ἔχοντα,ἔχω,present,active,participle,—,plural,Revelation 8:9,καὶ ἀπέθανεν τὸ τρίτον  τῶν κτισμάτων τῶν ἐν τῇ θαλάσσῃ τὰ,ψυχὰς καὶ τὸ τρίτον τῶν πλοίων διεφθάρησαν.  Καὶ
ἔχοντα,ἔχω,present,active,participle,—,singular,Revelation 14:6,"Καὶ εἶδον ἄλλον ἄγγελον πετόμενον ἐν μεσουρανήματι,",εὐαγγέλιον αἰώνιον εὐαγγελίσαι ἐπὶ τοὺς καθημένους ἐπὶ τῆς γῆς καὶ ἐπὶ πᾶν ἔθνος
