Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 8:22,—,"οὖν οἱ Ἰουδαῖοι· μήτι ἀποκτενεῖ ἑαυτόν, ὅτι λέγει· ὅπου ἐγὼ ὑπάγω ὑμεῖς οὐ δύνασθε ἐλθεῖν;"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 8:22,"ἔλεγον οὖν οἱ Ἰουδαῖοι· μήτι ἀποκτενεῖ ἑαυτόν, ὅτι",· ὅπου ἐγὼ ὑπάγω ὑμεῖς οὐ δύνασθε ἐλθεῖν;
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,John 8:23,καὶ,"αὐτοῖς· ὑμεῖς ἐκ τῶν κάτω ἐστέ, ἐγὼ ἐκ τῶν ἄνω εἰμί· ὑμεῖς ἐκ"
Ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 8:25,—,οὖν αὐτῷ· σὺ τίς εἶ; εἶπεν αὐτοῖς ὁ Ἰησοῦς·  τὴν ἀρχὴν ὅ τι καὶ λαλῶ ὑμῖν;
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,John 8:27,οὐκ ἔγνωσαν ὅτι τὸν πατέρα αὐτοῖς,.
Ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,John 8:31,—,οὖν ὁ Ἰησοῦς πρὸς τοὺς πεπιστευκότας αὐτῷ Ἰουδαίους· ἐὰν ὑμεῖς μείνητε ἐν τῷ
λέγεις,λέγω,present,active,indicative,second person,—,—,singular,John 8:33,ἀπεκρίθησαν πρὸς αὐτόν· σπέρμα Ἀβραάμ ἐσμεν καὶ οὐδενὶ δεδουλεύκαμεν πώποτε·  πῶς σὺ,ὅτι ἐλεύθεροι γενήσεσθε;
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 8:34,ἀπεκρίθη αὐτοῖς ὁ Ἰησοῦς· ἀμὴν ἀμὴν,ὑμῖν ὅτι πᾶς ὁ ποιῶν τὴν ἁμαρτίαν δοῦλός ἐστιν τῆς ἁμαρτίας.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 8:39,Ἀπεκρίθησαν καὶ εἶπαν αὐτῷ· ὁ πατὴρ ἡμῶν Ἀβραάμ ἐστιν.,"αὐτοῖς ὁ Ἰησοῦς· εἰ τέκνα τοῦ Ἀβραάμ ἐστε, τὰ ἔργα τοῦ Ἀβραὰμ ἐποιεῖτε·"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 8:45,ἐγὼ δὲ ὅτι τὴν ἀλήθειαν,", οὐ πιστεύετέ μοι."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 8:46,τίς ἐξ ὑμῶν ἐλέγχει με περὶ ἁμαρτίας; εἰ ἀλήθειαν,", διὰ τί ὑμεῖς οὐ πιστεύετέ μοι;"
λέγομεν,λέγω,present,active,indicative,first person,—,—,plural,John 8:48,Ἀπεκρίθησαν  οἱ Ἰουδαῖοι καὶ εἶπαν αὐτῷ· οὐ καλῶς,ἡμεῖς ὅτι Σαμαρίτης εἶ σὺ καὶ δαιμόνιον ἔχεις;
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 8:51,ἀμὴν ἀμὴν,"ὑμῖν, ἐάν τις τὸν ἐμὸν λόγον τηρήσῃ, θάνατον οὐ μὴ θεωρήσῃ εἰς τὸν αἰῶνα."
λέγεις,λέγω,present,active,indicative,second person,—,—,singular,John 8:52,"Εἶπον [οὖν] αὐτῷ οἱ Ἰουδαῖοι· νῦν ἐγνώκαμεν ὅτι δαιμόνιον ἔχεις. Ἀβραὰμ ἀπέθανεν καὶ οἱ προφῆται, καὶ σὺ","·  ἐάν τις τὸν λόγον μου τηρήσῃ, οὐ μὴ γεύσηται θανάτου εἰς τὸν αἰῶνα."
λέγετε,λέγω,present,active,indicative,second person,—,—,plural,John 8:54,"μου οὐδέν ἐστιν· ἔστιν ὁ πατήρ μου ὁ δοξάζων με, ὃν ὑμεῖς","ὅτι θεὸς ἡμῶν ἐστιν,"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 8:58,εἶπεν αὐτοῖς  Ἰησοῦς· ἀμὴν ἀμὴν,"ὑμῖν, πρὶν Ἀβραὰμ γενέσθαι ἐγὼ εἰμί."
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,John 9:2,καὶ ἠρώτησαν αὐτὸν οἱ μαθηταὶ αὐτοῦ,"· ῥαββί, τίς ἥμαρτεν, οὗτος ἢ οἱ γονεῖς αὐτοῦ, ἵνα τυφλὸς γεννηθῇ;"
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 9:8,Οἱ οὖν γείτονες  καὶ οἱ θεωροῦντες αὐτὸν τὸ πρότερον ὅτι προσαίτης ἦν,· οὐχ οὗτός ἐστιν ὁ καθήμενος καὶ προσαιτῶν;
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 9:9,ἄλλοι,"ὅτι οὗτός ἐστιν, ἄλλοι ἔλεγον· οὐχί, ἀλλʼ ὅμοιος αὐτῷ ἐστιν. ἐκεῖνος  ἔλεγεν ὅτι ἐγώ εἰμι."
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 9:9,"ἄλλοι ἔλεγον ὅτι οὗτός ἐστιν, ἄλλοι","· οὐχί, ἀλλʼ ὅμοιος αὐτῷ ἐστιν. ἐκεῖνος  ἔλεγεν ὅτι ἐγώ εἰμι."
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,John 9:9,"ἄλλοι ἔλεγον ὅτι οὗτός ἐστιν, ἄλλοι ἔλεγον· οὐχί, ἀλλʼ ὅμοιος αὐτῷ ἐστιν. ἐκεῖνος",ὅτι ἐγώ εἰμι.
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 9:10,—,οὖν αὐτῷ· πῶς [οὖν] ἠνεῴχθησάν σου οἱ ὀφθαλμοί;
λεγόμενος,λέγω,present,passive,participle,—,masculine,nominative,singular,John 9:11,ἀπεκρίθη ἐκεῖνος · ὁ ἄνθρωπος ὁ,Ἰησοῦς πηλὸν ἐποίησεν καὶ ἐπέχρισέν μου τοὺς ὀφθαλμοὺς καὶ εἶπέν μοι ὅτι ὕπαγε
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 9:12,καὶ εἶπαν αὐτῷ· ποῦ ἐστιν ἐκεῖνος;,· οὐκ οἶδα.
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 9:16,—,"οὖν ἐκ τῶν Φαρισαίων τινές· οὐκ ἔστιν οὗτος παρὰ θεοῦ ὁ ἄνθρωπος, ὅτι"
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 9:16,"οὗτος παρὰ θεοῦ ὁ ἄνθρωπος, ὅτι τὸ σάββατον οὐ τηρεῖ. ἄλλοι [δὲ]",· πῶς δύναται ἄνθρωπος ἁμαρτωλὸς τοιαῦτα σημεῖα ποιεῖν; καὶ σχίσμα ἦν ἐν αὐτοῖς.
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,John 9:17,—,"οὖν τῷ τυφλῷ πάλιν· τί σὺ λέγεις περὶ αὐτοῦ, ὅτι ἠνέῳξέν σου τοὺς"
λέγεις,λέγω,present,active,indicative,second person,—,—,singular,John 9:17,λέγουσιν οὖν τῷ τυφλῷ πάλιν· τί σὺ,"περὶ αὐτοῦ, ὅτι ἠνέῳξέν σου τοὺς ὀφθαλμούς; ὁ δὲ εἶπεν ὅτι προφήτης ἐστίν."
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,John 9:19,καὶ ἠρώτησαν αὐτοὺς,"· οὗτός ἐστιν ὁ υἱὸς ὑμῶν, ὃν ὑμεῖς λέγετε ὅτι τυφλὸς ἐγεννήθη; πῶς οὖν βλέπει ἄρτι;"
λέγετε,λέγω,present,active,indicative,second person,—,—,plural,John 9:19,"καὶ ἠρώτησαν αὐτοὺς λέγοντες· οὗτός ἐστιν ὁ υἱὸς ὑμῶν, ὃν ὑμεῖς",ὅτι τυφλὸς ἐγεννήθη; πῶς οὖν βλέπει ἄρτι;
λέγετε,λέγω,present,active,indicative,second person,—,—,plural,John 9:41,"εἶπεν αὐτοῖς ὁ Ἰησοῦς· εἰ τυφλοὶ ἦτε, οὐκ ἂν εἴχετε ἁμαρτίαν· νῦν δὲ","ὅτι βλέπομεν, ἡ ἁμαρτία ὑμῶν μένει."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 10:1,Ἀμὴν ἀμὴν,"ὑμῖν, ὁ μὴ εἰσερχόμενος διὰ τῆς θύρας εἰς τὴν αὐλὴν τῶν προβάτων ἀλλʼ"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 10:7,Εἶπεν οὖν πάλιν ὁ Ἰησοῦς· ἀμὴν ἀμὴν,ὑμῖν ὅτι ἐγώ εἰμι ἡ θύρα τῶν προβάτων.
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 10:20,—,δὲ πολλοὶ ἐξ αὐτῶν·  δαιμόνιον ἔχει καὶ μαίνεται· τί αὐτοῦ ἀκούετε;
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 10:21,ἄλλοι,· ταῦτα τὰ ῥήματα οὐκ ἔστιν δαιμονιζομένου· μὴ δαιμόνιον δύναται τυφλῶν ὀφθαλμοὺς ἀνοῖξαι;
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 10:24,ἐκύκλωσαν οὖν αὐτὸν οἱ Ἰουδαῖοι καὶ,"αὐτῷ· ἕως πότε τὴν ψυχὴν ἡμῶν αἴρεις; εἰ σὺ εἶ ὁ χριστός, εἰπὲ ἡμῖν παρρησίᾳ."
λέγετε,λέγω,present,active,indicative,second person,—,—,plural,John 10:36,ὃν ὁ πατὴρ ἡγίασεν καὶ ἀπέστειλεν εἰς τὸν κόσμον ὑμεῖς,"ὅτι βλασφημεῖς, ὅτι εἶπον·  υἱὸς τοῦ θεοῦ εἰμι;"
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 10:41,καὶ πολλοὶ ἦλθον πρὸς αὐτὸν καὶ,"ὅτι Ἰωάννης μὲν σημεῖον ἐποίησεν οὐδέν, πάντα δὲ ὅσα εἶπεν Ἰωάννης περὶ τούτου ἀληθῆ ἦν."
λέγουσαι,λέγω,present,active,participle,—,feminine,nominative,plural,John 11:3,ἀπέστειλαν οὖν αἱ ἀδελφαὶ πρὸς αὐτὸν,"· κύριε, ἴδε ὃν φιλεῖς ἀσθενεῖ."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 11:7,ἔπειτα μετὰ τοῦτο,τοῖς μαθηταῖς· ἄγωμεν εἰς τὴν Ἰουδαίαν πάλιν.
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,John 11:8,—,"αὐτῷ οἱ μαθηταί· ῥαββί, νῦν ἐζήτουν σε λιθάσαι οἱ Ἰουδαῖοι, καὶ πάλιν ὑπάγεις ἐκεῖ;"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 11:11,"Ταῦτα εἶπεν, καὶ μετὰ τοῦτο",αὐτοῖς· Λάζαρος ὁ φίλος ἡμῶν κεκοίμηται· ἀλλὰ πορεύομαι ἵνα ἐξυπνίσω αὐτόν.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 11:13,"εἰρήκει δὲ ὁ Ἰησοῦς περὶ τοῦ θανάτου αὐτοῦ, ἐκεῖνοι δὲ ἔδοξαν ὅτι περὶ τῆς κοιμήσεως τοῦ ὕπνου",.
λεγόμενος,λέγω,present,passive,participle,—,masculine,nominative,singular,John 11:16,εἶπεν οὖν Θωμᾶς ὁ,Δίδυμος τοῖς συμμαθηταῖς· ἄγωμεν καὶ ἡμεῖς ἵνα ἀποθάνωμεν μετʼ αὐτοῦ.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 11:23,—,αὐτῇ ὁ Ἰησοῦς· ἀναστήσεται ὁ ἀδελφός σου.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 11:24,—,αὐτῷ ἡ Μάρθα· οἶδα ὅτι ἀναστήσεται ἐν τῇ ἀναστάσει ἐν τῇ ἐσχάτῃ ἡμέρᾳ.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 11:27,—,"αὐτῷ· ναὶ κύριε , ἐγὼ πεπίστευκα ὅτι σὺ εἶ ὁ χριστὸς ὁ υἱὸς τοῦ"
λέγουσα,λέγω,present,active,participle,—,feminine,nominative,singular,John 11:32,Ἡ οὖν Μαριὰμ ὡς ἦλθεν ὅπου ἦν  Ἰησοῦς  ἰδοῦσα αὐτὸν ἔπεσεν αὐτοῦ πρὸς τοὺς πόδας,"αὐτῷ· κύριε, εἰ ἦς ὧδε οὐκ ἄν μου ἀπέθανεν ὁ ἀδελφός."
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,John 11:34,καὶ εἶπεν· ποῦ τεθείκατε αὐτόν;,"αὐτῷ· κύριε, ἔρχου καὶ ἴδε."
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 11:36,—,οὖν οἱ Ἰουδαῖοι· ἴδε πῶς ἐφίλει αὐτόν.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 11:39,—,ὁ Ἰησοῦς· ἄρατε τὸν λίθον. λέγει αὐτῷ ἡ ἀδελφὴ τοῦ τετελευτηκότος Μάρθα· κύριε
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 11:39,λέγει ὁ Ἰησοῦς· ἄρατε τὸν λίθον.,"αὐτῷ ἡ ἀδελφὴ τοῦ τετελευτηκότος Μάρθα· κύριε, ἤδη ὄζει, τεταρταῖος γάρ ἐστιν."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 11:40,—,αὐτῇ ὁ Ἰησοῦς· οὐκ εἶπόν σοι ὅτι ἐὰν πιστεύσῃς ὄψῃ τὴν δόξαν τοῦ θεοῦ;
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 11:44,ἐξῆλθεν ὁ τεθνηκὼς δεδεμένος τοὺς πόδας καὶ τὰς χεῖρας κειρίαις καὶ ἡ ὄψις αὐτοῦ σουδαρίῳ περιεδέδετο.,αὐτοῖς ὁ Ἰησοῦς·  λύσατε αὐτὸν καὶ ἄφετε αὐτὸν ὑπάγειν.
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 11:47,Συνήγαγον οὖν οἱ ἀρχιερεῖς καὶ οἱ Φαρισαῖοι συνέδριον καὶ,· τί ποιοῦμεν ὅτι οὗτος ὁ ἄνθρωπος πολλὰ ποιεῖ σημεῖα;
λεγομένην,λέγω,present,passive,participle,—,feminine,accusative,singular,John 11:54,"Ἰουδαίοις, ἀλλʼ ἀπῆλθεν ἐκεῖθεν εἰς τὴν χώραν  ἐγγὺς τῆς ἐρήμου, εἰς Ἐφραὶμ","πόλιν, κἀκεῖ ἔμεινεν μετὰ τῶν μαθητῶν."
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 11:56,ἐζήτουν οὖν τὸν Ἰησοῦν καὶ,μετʼ ἀλλήλων ἐν τῷ ἱερῷ ἑστηκότες· τί δοκεῖ ὑμῖν; ὅτι οὐ μὴ ἔλθῃ εἰς τὴν ἑορτήν;
Λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 12:4,—,"δὲ Ἰούδας ὁ Ἰσκαριώτης εἷς [ἐκ] τῶν μαθητῶν αὐτοῦ, ὁ μέλλων αὐτὸν παραδιδόναι·"
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,John 12:21,οὗτοι οὖν προσῆλθον Φιλίππῳ τῷ ἀπὸ Βηθσαϊδὰ τῆς Γαλιλαίας καὶ ἠρώτων αὐτὸν,"· κύριε, θέλομεν τὸν Ἰησοῦν ἰδεῖν."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 12:22,ἔρχεται ὁ Φίλιππος καὶ,"τῷ Ἀνδρέᾳ, ἔρχεται Ἀνδρέας καὶ Φίλιππος καὶ λέγουσιν τῷ Ἰησοῦ."
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,John 12:22,"ἔρχεται ὁ Φίλιππος καὶ λέγει τῷ Ἀνδρέᾳ, ἔρχεται Ἀνδρέας καὶ Φίλιππος καὶ",τῷ Ἰησοῦ.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,John 12:23,Ὁ δὲ Ἰησοῦς ἀποκρίνεται αὐτοῖς,· ἐλήλυθεν ἡ ὥρα ἵνα δοξασθῇ ὁ υἱὸς τοῦ ἀνθρώπου.
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 12:24,ἀμὴν ἀμὴν,"ὑμῖν, ἐὰν μὴ ὁ κόκκος τοῦ σίτου πεσὼν εἰς τὴν γῆν ἀποθάνῃ, αὐτὸς"
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,John 12:29,ὁ οὖν ὄχλος ὁ ἑστὼς καὶ ἀκούσας,"βροντὴν γεγονέναι, ἄλλοι ἔλεγον· ἄγγελος αὐτῷ λελάληκεν."
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 12:29,"ὁ οὖν ὄχλος ὁ ἑστὼς καὶ ἀκούσας ἔλεγεν βροντὴν γεγονέναι, ἄλλοι",· ἄγγελος αὐτῷ λελάληκεν.
